,AccountNumber,AddressLine1Individual,AddressLine1Store,AddressLine2Individual,AddressLine2Store,AddressTypeIndividual,AddressTypeStore,BillToAddressID,CarrierTrackingNumber,CityIndividual,CityStore,Class,Color,CountryRegionCode,CountryRegionNameIndividual,CountryRegionNameStore,CreditCardApprovalCode,CreditCardID,CurrencyRateID,CustomerID,DueDate,FinishedGoodsFlag,FirstName,Freight,LastName,LineTotal,ListPrice,MakeFlag,MiddleName,OnlineOrderFlag,OrderDate,OrderQty,PersonID,PostalCodeIndividual,PostalCodeStore,Product,ProductCategory,ProductCategoryID,ProductID,ProductLine,ProductModelID,ProductNumber,ProductSubCategory,ProductSubcategoryID,PurchaseOrderNumber,Region,RevisionNumber,SalesOrderDetailID,SalesOrderID,SalesOrderNumber,SalesPersonID,ShipDate,ShipMethodID,ShipToAddressID,Size,SpecialOfferID,StandardCost,StateProvinceNameIndividual,StateProvinceNameStore,Status,Store,StoreID,Style,SubTotal,TaxAmt,Territory,TerritoryID,TotalDue,UnitPrice,UnitPriceDiscount
925,10-4030-024438,6083 San Jose,NA,NA,NA,Home,NA,13436,NA,Burien,NA,NA,Black,US,United States,NA,1022447Vi16495,3138,NA,24438,6/30/2014,TRUE,Colin,2.4018,Lin,34.99,34.99,FALSE,NA,Yes,6/18/2014,1,4401,98168,NA,"Sport-100 Helmet, Black",Accessories,4,708,S,33,HL-U509,Helmets,31,NA,North America,8,120392,74729,SO74729,NA,6/25/2014,1,13436,NA,1,13.0863,Washington,NA,5,NA,NA,NA,96.07,7.6856,Northwest,1,106.1574,34.99,0
926,10-4030-024438,6083 San Jose,NA,NA,NA,Home,NA,13436,NA,Burien,NA,NA,NA,US,United States,NA,1022447Vi16495,3138,NA,24438,6/30/2014,TRUE,Colin,2.4018,Lin,3.99,3.99,FALSE,NA,Yes,6/18/2014,1,4401,98168,NA,Road Tire Tube,Accessories,4,922,R,93,TT-R982,Tires and Tubes,37,NA,North America,8,120391,74729,SO74729,NA,6/25/2014,1,13436,NA,1,1.4923,Washington,NA,5,NA,NA,NA,96.07,7.6856,Northwest,1,106.1574,3.99,0
927,10-4030-024438,6083 San Jose,NA,NA,NA,Home,NA,13436,NA,Burien,NA,NA,Black,US,United States,NA,1022447Vi16495,3138,NA,24438,6/30/2014,TRUE,Colin,2.4018,Lin,24.49,24.49,FALSE,NA,Yes,6/18/2014,1,4401,98168,NA,"Half-Finger Gloves, S",Clothing,3,858,S,4,GL-H102-S,Gloves,20,NA,North America,8,120393,74729,SO74729,NA,6/25/2014,1,13436,S,1,9.1593,Washington,NA,5,NA,NA,U,96.07,7.6856,Northwest,1,106.1574,24.49,0
928,10-4030-024438,6083 San Jose,NA,NA,NA,Home,NA,13436,NA,Burien,NA,H,NA,US,United States,NA,1022447Vi16495,3138,NA,24438,6/30/2014,TRUE,Colin,2.4018,Lin,32.6,32.6,FALSE,NA,Yes,6/18/2014,1,4401,98168,NA,HL Road Tire,Accessories,4,933,R,90,TI-R982,Tires and Tubes,37,NA,North America,8,120390,74729,SO74729,NA,6/25/2014,1,13436,NA,1,12.1924,Washington,NA,5,NA,NA,NA,96.07,7.6856,Northwest,1,106.1574,32.6,0
929,10-4030-011277,"33, allée des Princes",NA,NA,NA,Home,NA,13890,NA,Saint Ouen,NA,NA,NA,CA,France,NA,621853Vi11678,2233,NA,11277,6/30/2014,TRUE,Theresa,0.8068,Alvarez,4.99,4.99,FALSE,NA,Yes,6/18/2014,1,4855,17490,NA,Mountain Tire Tube,Accessories,4,921,M,92,TT-M928,Tires and Tubes,37,NA,North America,8,120388,74728,SO74728,NA,6/25/2014,1,13890,NA,1,1.8663,Charente-Maritime,NA,5,NA,NA,NA,32.27,2.5816,Canada,6,35.6584,4.99,0
930,10-4030-011277,"33, allée des Princes",NA,NA,NA,Home,NA,13890,NA,Saint Ouen,NA,NA,NA,CA,France,NA,621853Vi11678,2233,NA,11277,6/30/2014,TRUE,Theresa,0.8068,Alvarez,2.29,2.29,FALSE,NA,Yes,6/18/2014,1,4855,17490,NA,Patch Kit/8 Patches,Accessories,4,873,S,114,PK-7098,Tires and Tubes,37,NA,North America,8,120389,74728,SO74728,NA,6/25/2014,1,13890,NA,1,0.8565,Charente-Maritime,NA,5,NA,NA,NA,32.27,2.5816,Canada,6,35.6584,2.29,0
931,10-4030-011277,"33, allée des Princes",NA,NA,NA,Home,NA,13890,NA,Saint Ouen,NA,L,NA,CA,France,NA,621853Vi11678,2233,NA,11277,6/30/2014,TRUE,Theresa,0.8068,Alvarez,24.99,24.99,FALSE,NA,Yes,6/18/2014,1,4855,17490,NA,LL Mountain Tire,Accessories,4,928,M,85,TI-M267,Tires and Tubes,37,NA,North America,8,120387,74728,SO74728,NA,6/25/2014,1,13890,NA,1,9.3463,Charente-Maritime,NA,5,NA,NA,NA,32.27,2.5816,Canada,6,35.6584,24.99,0
932,10-4030-026460,9869 Fall Creek,NA,NA,NA,Home,NA,18222,NA,Port Hammond,NA,L,NA,US,Canada,NA,1221640Vi69427,13403,NA,26460,6/30/2014,TRUE,John,0.6248,Smith,24.99,24.99,FALSE,NA,Yes,6/18/2014,1,9169,V6B 3P7,NA,LL Mountain Tire,Accessories,4,928,M,85,TI-M267,Tires and Tubes,37,NA,North America,8,120386,74727,SO74727,NA,6/25/2014,1,18222,NA,1,9.3463,British Columbia,NA,5,NA,NA,NA,24.99,1.9992,Northwest,1,27.614,24.99,0
933,10-4030-011819,501 Arcadia Place,NA,NA,NA,Home,NA,14714,NA,Birmingham,NA,NA,Yellow,US,United Kingdom,NA,520544Vi61245,11858,NA,11819,6/30/2014,TRUE,Sheila,1.3498,Serrano,53.99,53.99,FALSE,NA,Yes,6/18/2014,1,5679,B29 6SL,NA,"Short-Sleeve Classic Jersey, XL",Clothing,3,884,S,32,SJ-0194-X,Jerseys,21,NA,North America,8,120385,74726,SO74726,NA,6/25/2014,1,14714,XL,1,41.5723,England,NA,5,NA,NA,U,53.99,4.3192,Northwest,1,59.659,53.99,0
934,10-4030-019624,NA,NA,NA,NA,NA,NA,27198,NA,NA,NA,NA,NA,AU,NA,NA,919272Vi10222,1960,NA,19624,6/30/2014,TRUE,NA,2.2243,NA,4.99,4.99,FALSE,NA,Yes,6/18/2014,1,18111,NA,NA,Touring Tire Tube,Accessories,4,923,T,94,TT-T092,Tires and Tubes,37,NA,Pacific,8,120383,74725,SO74725,NA,6/25/2014,1,27198,NA,1,1.8663,NA,NA,5,NA,NA,NA,88.97,7.1176,Australia,9,98.3119,4.99,0
935,10-4030-019624,NA,NA,NA,NA,NA,NA,27198,NA,NA,NA,NA,NA,AU,NA,NA,919272Vi10222,1960,NA,19624,6/30/2014,TRUE,NA,2.2243,NA,28.99,28.99,FALSE,NA,Yes,6/18/2014,1,18111,NA,NA,Touring Tire,Accessories,4,934,T,91,TI-T723,Tires and Tubes,37,NA,Pacific,8,120382,74725,SO74725,NA,6/25/2014,1,27198,NA,1,10.8423,NA,NA,5,NA,NA,NA,88.97,7.1176,Australia,9,98.3119,28.99,0
936,10-4030-019624,NA,NA,NA,NA,NA,NA,27198,NA,NA,NA,NA,Silver,AU,NA,NA,919272Vi10222,1960,NA,19624,6/30/2014,TRUE,NA,2.2243,NA,54.99,54.99,FALSE,NA,Yes,6/18/2014,1,18111,NA,NA,Hydration Pack - 70 oz.,Accessories,4,880,S,107,HY-1023-70,Hydration Packs,32,NA,Pacific,8,120384,74725,SO74725,NA,6/25/2014,1,27198,70,1,20.5663,NA,NA,5,NA,NA,NA,88.97,7.1176,Australia,9,98.3119,54.99,0
937,10-4030-012696,NA,NA,NA,NA,NA,NA,26713,NA,NA,NA,NA,Red,AU,NA,NA,1018766Vi14605,2803,NA,12696,6/30/2014,TRUE,NA,1.1993,NA,34.99,34.99,FALSE,NA,Yes,6/18/2014,1,17627,NA,NA,"Sport-100 Helmet, Red",Accessories,4,707,S,33,HL-U509-R,Helmets,31,NA,Pacific,8,120380,74724,SO74724,NA,6/25/2014,1,26713,NA,1,13.0863,NA,NA,5,NA,NA,NA,47.97,3.8376,Australia,9,53.0069,34.99,0
938,10-4030-012696,NA,NA,NA,NA,NA,NA,26713,NA,NA,NA,NA,White,AU,NA,NA,1018766Vi14605,2803,NA,12696,6/30/2014,TRUE,NA,1.1993,NA,8.99,8.99,FALSE,NA,Yes,6/18/2014,1,17627,NA,NA,"Racing Socks, M",Clothing,3,874,R,24,SO-R809-M,Socks,23,NA,Pacific,8,120381,74724,SO74724,NA,6/25/2014,1,26713,M,1,3.3623,NA,NA,5,NA,NA,U,47.97,3.8376,Australia,9,53.0069,8.99,0
939,10-4030-012696,NA,NA,NA,NA,NA,NA,26713,NA,NA,NA,NA,NA,AU,NA,NA,1018766Vi14605,2803,NA,12696,6/30/2014,TRUE,NA,1.1993,NA,3.99,3.99,FALSE,NA,Yes,6/18/2014,1,17627,NA,NA,Road Tire Tube,Accessories,4,922,R,93,TT-R982,Tires and Tubes,37,NA,Pacific,8,120379,74724,SO74724,NA,6/25/2014,1,26713,NA,1,1.4923,NA,NA,5,NA,NA,NA,47.97,3.8376,Australia,9,53.0069,3.99,0
940,10-4030-022858,3195 Rotherham Dr.,NA,NA,NA,Home,NA,17888,NA,Maidenhead,NA,NA,NA,AU,United Kingdom,NA,1118021Vi15757,3003,NA,22858,6/30/2014,TRUE,Dennis,0.1248,Chen,4.99,4.99,FALSE,NA,Yes,6/18/2014,1,8835,SL67RJ,NA,Water Bottle - 30 oz.,Accessories,4,870,S,111,WB-H098,Bottles and Cages,28,NA,Pacific,8,120378,74723,SO74723,NA,6/25/2014,1,17888,NA,1,1.8663,England,NA,5,NA,NA,NA,4.99,0.3992,Australia,9,5.514,4.99,0
941,10-4030-018367,NA,NA,NA,NA,NA,NA,22205,NA,NA,NA,L,NA,AU,NA,NA,317804Vi33454,6445,NA,18367,6/30/2014,TRUE,NA,0.5373,NA,21.49,21.49,FALSE,NA,Yes,6/18/2014,1,13135,NA,NA,LL Road Tire,Accessories,4,931,R,88,TI-R092,Tires and Tubes,37,NA,Pacific,8,120377,74722,SO74722,NA,6/25/2014,1,22205,NA,1,8.0373,NA,NA,5,NA,NA,NA,21.49,1.7192,Australia,9,23.7465,21.49,0
942,10-4030-015437,NA,NA,NA,NA,NA,NA,24488,NA,NA,NA,NA,NA,AU,NA,NA,217333Vi70284,13562,NA,15437,6/30/2014,TRUE,NA,0.8745,NA,4.99,4.99,FALSE,NA,Yes,6/18/2014,1,15416,NA,NA,Mountain Tire Tube,Accessories,4,921,M,92,TT-M928,Tires and Tubes,37,NA,Pacific,8,120375,74721,SO74721,NA,6/25/2014,1,24488,NA,1,1.8663,NA,NA,5,NA,NA,NA,34.98,2.7984,Australia,9,38.6529,4.99,0
943,10-4030-015437,NA,NA,NA,NA,NA,NA,24488,NA,NA,NA,M,NA,AU,NA,NA,217333Vi70284,13562,NA,15437,6/30/2014,TRUE,NA,0.8745,NA,29.99,29.99,FALSE,NA,Yes,6/18/2014,1,15416,NA,NA,ML Mountain Tire,Accessories,4,929,M,86,TI-M602,Tires and Tubes,37,NA,Pacific,8,120376,74721,SO74721,NA,6/25/2014,1,24488,NA,1,11.2163,NA,NA,5,NA,NA,NA,34.98,2.7984,Australia,9,38.6529,29.99,0
944,10-4030-012410,1511 Roxbury Drive,NA,NA,NA,Home,NA,17530,NA,Bellingham,NA,NA,NA,US,United States,NA,417076Vi1487,290,NA,12410,6/30/2014,TRUE,Cameron,3,Robinson,120,120,FALSE,NA,Yes,6/18/2014,1,8477,98225,NA,Hitch Rack - 4-Bike,Accessories,4,876,S,118,RA-H123,Bike Racks,26,NA,North America,8,120374,74720,SO74720,NA,6/25/2014,1,17530,NA,1,44.88,Washington,NA,5,NA,NA,NA,120,9.6,Southwest,4,132.6,120,0
945,10-4030-013961,9115 Arthur Rd.,NA,NA,NA,Home,NA,12633,NA,Sydney,NA,NA,NA,AU,Australia,NA,516927Vi20717,3933,NA,13961,6/30/2014,TRUE,Clayton,2.1738,Xu,4.99,4.99,FALSE,NA,Yes,6/18/2014,1,3604,1002,NA,Mountain Tire Tube,Accessories,4,921,M,92,TT-M928,Tires and Tubes,37,NA,Pacific,8,120371,74719,SO74719,NA,6/25/2014,1,12633,NA,1,1.8663,New South Wales,NA,5,NA,NA,NA,86.95,6.956,Australia,9,96.0798,4.99,0
946,10-4030-013961,9115 Arthur Rd.,NA,NA,NA,Home,NA,12633,NA,Sydney,NA,NA,Red,AU,Australia,NA,516927Vi20717,3933,NA,13961,6/30/2014,TRUE,Clayton,2.1738,Xu,34.99,34.99,FALSE,NA,Yes,6/18/2014,1,3604,1002,NA,"Sport-100 Helmet, Red",Accessories,4,707,S,33,HL-U509-R,Helmets,31,NA,Pacific,8,120373,74719,SO74719,NA,6/25/2014,1,12633,NA,1,13.0863,New South Wales,NA,5,NA,NA,NA,86.95,6.956,Australia,9,96.0798,34.99,0
947,10-4030-013961,9115 Arthur Rd.,NA,NA,NA,Home,NA,12633,NA,Sydney,NA,NA,NA,AU,Australia,NA,516927Vi20717,3933,NA,13961,6/30/2014,TRUE,Clayton,2.1738,Xu,21.98,21.98,FALSE,NA,Yes,6/18/2014,1,3604,1002,NA,Fender Set - Mountain,Accessories,4,878,M,121,FE-6654,Fenders,30,NA,Pacific,8,120372,74719,SO74719,NA,6/25/2014,1,12633,NA,1,8.2205,New South Wales,NA,5,NA,NA,NA,86.95,6.956,Australia,9,96.0798,21.98,0
948,10-4030-013961,9115 Arthur Rd.,NA,NA,NA,Home,NA,12633,NA,Sydney,NA,L,NA,AU,Australia,NA,516927Vi20717,3933,NA,13961,6/30/2014,TRUE,Clayton,2.1738,Xu,24.99,24.99,FALSE,NA,Yes,6/18/2014,1,3604,1002,NA,LL Mountain Tire,Accessories,4,928,M,85,TI-M267,Tires and Tubes,37,NA,Pacific,8,120370,74719,SO74719,NA,6/25/2014,1,12633,NA,1,9.3463,New South Wales,NA,5,NA,NA,NA,86.95,6.956,Australia,9,96.0798,24.99,0
949,10-4030-012974,NA,NA,NA,NA,NA,NA,24783,NA,NA,NA,NA,Black,US,NA,NA,330383Vi62443,12083,NA,12974,6/29/2014,TRUE,NA,1.4243,NA,34.99,34.99,FALSE,NA,Yes,6/17/2014,1,15708,NA,NA,"Sport-100 Helmet, Black",Accessories,4,708,S,33,HL-U509,Helmets,31,NA,North America,8,120369,74718,SO74718,NA,6/24/2014,1,24783,NA,1,13.0863,NA,NA,5,NA,NA,NA,56.97,4.5576,Southwest,4,62.9519,34.99,0
950,10-4030-012974,NA,NA,NA,NA,NA,NA,24783,NA,NA,NA,NA,NA,US,NA,NA,330383Vi62443,12083,NA,12974,6/29/2014,TRUE,NA,1.4243,NA,21.98,21.98,FALSE,NA,Yes,6/17/2014,1,15708,NA,NA,Fender Set - Mountain,Accessories,4,878,M,121,FE-6654,Fenders,30,NA,North America,8,120368,74718,SO74718,NA,6/24/2014,1,24783,NA,1,8.2205,NA,NA,5,NA,NA,NA,56.97,4.5576,Southwest,4,62.9519,21.98,0
951,10-4030-012313,4144 Tahoe Place,NA,NA,NA,Home,NA,18515,NA,Westminster,NA,NA,Blue,FR,Canada,NA,430149Vi13131,2517,NA,12313,6/29/2014,TRUE,Tyler,1.0995,Thompson,34.99,34.99,FALSE,NA,Yes,6/17/2014,1,9462,V3L 1H4,NA,"Sport-100 Helmet, Blue",Accessories,4,711,S,33,HL-U509-B,Helmets,31,NA,Europe,8,120366,74717,SO74717,NA,6/24/2014,1,18515,NA,1,13.0863,British Columbia,NA,5,NA,NA,NA,43.98,3.5184,France,7,48.5979,34.99,0
952,10-4030-012313,4144 Tahoe Place,NA,NA,NA,Home,NA,18515,NA,Westminster,NA,NA,Multi,FR,Canada,NA,430149Vi13131,2517,NA,12313,6/29/2014,TRUE,Tyler,1.0995,Thompson,8.99,8.99,FALSE,NA,Yes,6/17/2014,1,9462,V3L 1H4,NA,AWC Logo Cap,Clothing,3,712,S,2,CA-1098,Caps,19,NA,Europe,8,120367,74717,SO74717,NA,6/24/2014,1,18515,NA,1,6.9223,British Columbia,NA,5,NA,NA,U,43.98,3.5184,France,7,48.5979,8.99,0
953,10-4030-013578,8908 The Trees Drive,NA,NA,NA,Home,NA,14202,NA,Hervey Bay,NA,NA,Blue,FR,Australia,NA,1229981Vi82107,15893,NA,13578,6/29/2014,TRUE,Krista,1.1245,Ruiz,34.99,34.99,FALSE,NA,Yes,6/17/2014,1,5167,4655,NA,"Sport-100 Helmet, Blue",Accessories,4,711,S,33,HL-U509-B,Helmets,31,NA,Europe,8,120365,74716,SO74716,NA,6/24/2014,1,14202,NA,1,13.0863,Queensland,NA,5,NA,NA,NA,44.98,3.5984,France,7,49.7029,34.99,0
954,10-4030-013578,8908 The Trees Drive,NA,NA,NA,Home,NA,14202,NA,Hervey Bay,NA,NA,NA,FR,Australia,NA,1229981Vi82107,15893,NA,13578,6/29/2014,TRUE,Krista,1.1245,Ruiz,9.99,9.99,FALSE,NA,Yes,6/17/2014,1,5167,4655,NA,Mountain Bottle Cage,Accessories,4,871,M,112,BC-M005,Bottles and Cages,28,NA,Europe,8,120364,74716,SO74716,NA,6/24/2014,1,14202,NA,1,3.7363,Queensland,NA,5,NA,NA,NA,44.98,3.5984,France,7,49.7029,9.99,0
955,10-4030-012087,NA,NA,NA,NA,NA,NA,24568,NA,NA,NA,NA,NA,US,NA,NA,229567Vi46002,8924,NA,12087,6/29/2014,TRUE,NA,1.057,NA,4.99,4.99,FALSE,NA,Yes,6/17/2014,1,15495,NA,NA,Mountain Tire Tube,Accessories,4,921,M,92,TT-M928,Tires and Tubes,37,NA,North America,8,120361,74715,SO74715,NA,6/24/2014,1,24568,NA,1,1.8663,NA,NA,5,NA,NA,NA,42.28,3.3824,Southwest,4,46.7194,4.99,0
956,10-4030-012087,NA,NA,NA,NA,NA,NA,24568,NA,NA,NA,NA,NA,US,NA,NA,229567Vi46002,8924,NA,12087,6/29/2014,TRUE,NA,1.057,NA,2.29,2.29,FALSE,NA,Yes,6/17/2014,1,15495,NA,NA,Patch Kit/8 Patches,Accessories,4,873,S,114,PK-7098,Tires and Tubes,37,NA,North America,8,120363,74715,SO74715,NA,6/24/2014,1,24568,NA,1,0.8565,NA,NA,5,NA,NA,NA,42.28,3.3824,Southwest,4,46.7194,2.29,0
957,10-4030-012087,NA,NA,NA,NA,NA,NA,24568,NA,NA,NA,H,NA,US,NA,NA,229567Vi46002,8924,NA,12087,6/29/2014,TRUE,NA,1.057,NA,35,35,FALSE,NA,Yes,6/17/2014,1,15495,NA,NA,HL Mountain Tire,Accessories,4,930,M,87,TI-M823,Tires and Tubes,37,NA,North America,8,120362,74715,SO74715,NA,6/24/2014,1,24568,NA,1,13.09,NA,NA,5,NA,NA,NA,42.28,3.3824,Southwest,4,46.7194,35,0
958,10-4030-016467,NA,NA,NA,NA,NA,NA,29227,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,16467,6/29/2014,TRUE,NA,0.182,NA,4.99,4.99,FALSE,NA,Yes,6/17/2014,1,20123,NA,NA,Touring Tire Tube,Accessories,4,923,T,94,TT-T092,Tires and Tubes,37,NA,Europe,8,120359,74714,SO74714,NA,6/24/2014,1,29227,NA,1,1.8663,NA,NA,5,NA,NA,NA,7.28,0.5824,United Kingdom,10,8.0444,4.99,0
959,10-4030-016467,NA,NA,NA,NA,NA,NA,29227,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,16467,6/29/2014,TRUE,NA,0.182,NA,2.29,2.29,FALSE,NA,Yes,6/17/2014,1,20123,NA,NA,Patch Kit/8 Patches,Accessories,4,873,S,114,PK-7098,Tires and Tubes,37,NA,Europe,8,120360,74714,SO74714,NA,6/24/2014,1,29227,NA,1,0.8565,NA,NA,5,NA,NA,NA,7.28,0.5824,United Kingdom,10,8.0444,2.29,0
960,10-4030-012803,1349 Stephine Way,NA,NA,NA,Home,NA,11649,NA,Bellingham,NA,NA,NA,GB,United States,NA,428317Vi70835,13669,NA,12803,6/29/2014,TRUE,Marshall,1.1055,Rai,4.99,4.99,FALSE,NA,Yes,6/17/2014,1,2629,98225,NA,Touring Tire Tube,Accessories,4,923,T,94,TT-T092,Tires and Tubes,37,NA,Europe,8,120356,74713,SO74713,NA,6/24/2014,1,11649,NA,1,1.8663,Washington,NA,5,NA,NA,NA,44.22,3.5376,United Kingdom,10,48.8631,4.99,0
961,10-4030-012803,1349 Stephine Way,NA,NA,NA,Home,NA,11649,NA,Bellingham,NA,NA,NA,GB,United States,NA,428317Vi70835,13669,NA,12803,6/29/2014,TRUE,Marshall,1.1055,Rai,2.29,2.29,FALSE,NA,Yes,6/17/2014,1,2629,98225,NA,Patch Kit/8 Patches,Accessories,4,873,S,114,PK-7098,Tires and Tubes,37,NA,Europe,8,120357,74713,SO74713,NA,6/24/2014,1,11649,NA,1,0.8565,Washington,NA,5,NA,NA,NA,44.22,3.5376,United Kingdom,10,48.8631,2.29,0
962,10-4030-012803,1349 Stephine Way,NA,NA,NA,Home,NA,11649,NA,Bellingham,NA,NA,NA,GB,United States,NA,428317Vi70835,13669,NA,12803,6/29/2014,TRUE,Marshall,1.1055,Rai,28.99,28.99,FALSE,NA,Yes,6/17/2014,1,2629,98225,NA,Touring Tire,Accessories,4,934,T,91,TI-T723,Tires and Tubes,37,NA,Europe,8,120355,74713,SO74713,NA,6/24/2014,1,11649,NA,1,10.8423,Washington,NA,5,NA,NA,NA,44.22,3.5376,United Kingdom,10,48.8631,28.99,0
963,10-4030-012803,1349 Stephine Way,NA,NA,NA,Home,NA,11649,NA,Bellingham,NA,NA,NA,GB,United States,NA,428317Vi70835,13669,NA,12803,6/29/2014,TRUE,Marshall,1.1055,Rai,7.95,7.95,FALSE,NA,Yes,6/17/2014,1,2629,98225,NA,Bike Wash - Dissolver,Accessories,4,877,S,119,CL-9009,Cleaners,29,NA,Europe,8,120358,74713,SO74713,NA,6/24/2014,1,11649,NA,1,2.9733,Washington,NA,5,NA,NA,NA,44.22,3.5376,United Kingdom,10,48.8631,7.95,0
964,10-4030-021675,324 Woodbury Place,NA,NA,NA,Home,NA,12191,NA,Imperial Beach,NA,NA,NA,FR,United States,NA,528307Vi80343,15552,NA,21675,6/29/2014,TRUE,Abigail,2.499,Patterson,3.99,3.99,FALSE,NA,Yes,6/17/2014,1,3166,91932,NA,Road Tire Tube,Accessories,4,922,R,93,TT-R982,Tires and Tubes,37,NA,Europe,8,120352,74712,SO74712,NA,6/24/2014,1,12191,NA,1,1.4923,California,NA,5,NA,NA,NA,99.96,7.9968,France,7,110.4558,3.99,0
965,10-4030-021675,324 Woodbury Place,NA,NA,NA,Home,NA,12191,NA,Imperial Beach,NA,NA,Multi,FR,United States,NA,528307Vi80343,15552,NA,21675,6/29/2014,TRUE,Abigail,2.499,Patterson,49.99,49.99,FALSE,NA,Yes,6/17/2014,1,3166,91932,NA,"Long-Sleeve Logo Jersey, M",Clothing,3,714,S,11,LJ-0192-M,Jerseys,21,NA,Europe,8,120353,74712,SO74712,NA,6/24/2014,1,12191,M,1,38.4923,California,NA,5,NA,NA,U,99.96,7.9968,France,7,110.4558,49.99,0
966,10-4030-021675,324 Woodbury Place,NA,NA,NA,Home,NA,12191,NA,Imperial Beach,NA,NA,Black,FR,United States,NA,528307Vi80343,15552,NA,21675,6/29/2014,TRUE,Abigail,2.499,Patterson,24.49,24.49,FALSE,NA,Yes,6/17/2014,1,3166,91932,NA,"Half-Finger Gloves, S",Clothing,3,858,S,4,GL-H102-S,Gloves,20,NA,Europe,8,120354,74712,SO74712,NA,6/24/2014,1,12191,S,1,9.1593,California,NA,5,NA,NA,U,99.96,7.9968,France,7,110.4558,24.49,0
967,10-4030-021675,324 Woodbury Place,NA,NA,NA,Home,NA,12191,NA,Imperial Beach,NA,L,NA,FR,United States,NA,528307Vi80343,15552,NA,21675,6/29/2014,TRUE,Abigail,2.499,Patterson,21.49,21.49,FALSE,NA,Yes,6/17/2014,1,3166,91932,NA,LL Road Tire,Accessories,4,931,R,88,TI-R092,Tires and Tubes,37,NA,Europe,8,120351,74712,SO74712,NA,6/24/2014,1,12191,NA,1,8.0373,California,NA,5,NA,NA,NA,99.96,7.9968,France,7,110.4558,21.49,0
968,10-4030-021832,NA,NA,NA,NA,NA,NA,20783,NA,NA,NA,NA,NA,FR,NA,NA,328002Vi50552,9811,NA,21832,6/29/2014,TRUE,NA,0.9995,NA,4.99,4.99,FALSE,NA,Yes,6/17/2014,1,11715,NA,NA,Water Bottle - 30 oz.,Accessories,4,870,S,111,WB-H098,Bottles and Cages,28,NA,Europe,8,120349,74711,SO74711,NA,6/24/2014,1,20783,NA,1,1.8663,NA,NA,5,NA,NA,NA,39.98,3.1984,France,7,44.1779,4.99,0
969,10-4030-021832,NA,NA,NA,NA,NA,NA,20783,NA,NA,NA,NA,Red,FR,NA,NA,328002Vi50552,9811,NA,21832,6/29/2014,TRUE,NA,0.9995,NA,34.99,34.99,FALSE,NA,Yes,6/17/2014,1,11715,NA,NA,"Sport-100 Helmet, Red",Accessories,4,707,S,33,HL-U509-R,Helmets,31,NA,Europe,8,120350,74711,SO74711,NA,6/24/2014,1,20783,NA,1,13.0863,NA,NA,5,NA,NA,NA,39.98,3.1984,France,7,44.1779,34.99,0
970,10-4030-020902,NA,NA,NA,NA,NA,NA,28479,NA,NA,NA,NA,NA,GB,NA,NA,327093Vi60861,11771,NA,20902,6/29/2014,TRUE,NA,0.9318,NA,4.99,4.99,FALSE,NA,Yes,6/17/2014,1,19386,NA,NA,Mountain Tire Tube,Accessories,4,921,M,92,TT-M928,Tires and Tubes,37,NA,Europe,8,120347,74710,SO74710,NA,6/24/2014,1,28479,NA,1,1.8663,NA,NA,5,NA,NA,NA,37.27,2.9816,United Kingdom,10,41.1834,4.99,0
971,10-4030-020902,NA,NA,NA,NA,NA,NA,28479,NA,NA,NA,NA,NA,GB,NA,NA,327093Vi60861,11771,NA,20902,6/29/2014,TRUE,NA,0.9318,NA,2.29,2.29,FALSE,NA,Yes,6/17/2014,1,19386,NA,NA,Patch Kit/8 Patches,Accessories,4,873,S,114,PK-7098,Tires and Tubes,37,NA,Europe,8,120348,74710,SO74710,NA,6/24/2014,1,28479,NA,1,0.8565,NA,NA,5,NA,NA,NA,37.27,2.9816,United Kingdom,10,41.1834,2.29,0
972,10-4030-020902,NA,NA,NA,NA,NA,NA,28479,NA,NA,NA,M,NA,GB,NA,NA,327093Vi60861,11771,NA,20902,6/29/2014,TRUE,NA,0.9318,NA,29.99,29.99,FALSE,NA,Yes,6/17/2014,1,19386,NA,NA,ML Mountain Tire,Accessories,4,929,M,86,TI-M602,Tires and Tubes,37,NA,Europe,8,120346,74710,SO74710,NA,6/24/2014,1,28479,NA,1,11.2163,NA,NA,5,NA,NA,NA,37.27,2.9816,United Kingdom,10,41.1834,29.99,0
973,10-4030-016257,9005 Eagle Ct.,NA,NA,NA,Home,NA,19196,NA,Metchosin,NA,NA,Black,FR,Canada,NA,826504Vi87616,16898,NA,16257,6/29/2014,TRUE,Brianna,1.824,Morgan,34.99,34.99,FALSE,NA,Yes,6/17/2014,1,10139,V9,NA,"Sport-100 Helmet, Black",Accessories,4,708,S,33,HL-U509,Helmets,31,NA,Europe,8,120344,74709,SO74709,NA,6/24/2014,1,19196,NA,1,13.0863,British Columbia,NA,5,NA,NA,NA,72.96,5.8368,France,7,80.6208,34.99,0
